"h d","k st / 28th st",3,"3B        ",748,"459 PC  BURGLARY VEHICLE",2299,38.57274295,-121.4696858
"h d","480 ford rd",2,"2B        ",532,"RECOVERED PROPERTY - I RPT",7000,38.62863295,-121.4547111
"h d","2750 sutterville rd",4,"4B        ",958,"MISSING PERSON",7000,38.53881527,-121.479014
"h d","2750 sutterville rd",4,"4B        ",958,"MISSING PERSON",7000,38.53881527,-121.479014
"h d","2750 sutterville rd",4,"4B        ",958,"MISSING PERSON",7000,38.53881527,-121.479014
"h d","2750 sutterville rd",4,"4B        ",958,"MISSING PERSON",7000,38.53881527,-121.479014
"h d","2750 sutterville rd",4,"4B        ",958,"MISSING PERSON",7000,38.53881527,-121.479014
"h d","3015 san carlos way",6,"6A        ",1032,"459 PC  BURGLARY RESIDENCE",2204,38.54654313,-121.461195
"h d","6172 fennwood ct",4,"4C        ",1255,"246 PC SHOOT OCCUP DWELL/VEH",5213,38.51333061,-121.5197132
"h d","1239 woodfield ave",4,"4C        ",1288,"SUSP PERS-NO CRIME - I RPT",7000,38.4941233,-121.5119634
"h d","1696 b way",2,"2C        ",628,"459 PC  BURGLARY VEHICLE",2299,38.59891162,-121.4258885
"h d","1017 11th st",3,"3M        ",744,"459 PC  BURGLARY VEHICLE",2299,38.5790295,-121.4919713
"h d","1396 gb hwy",1,"1B        ",440,"459 PC  BURGLARY VEHICLE",2299,38.60504898,-121.5213875
"h 20:05","7000 h blvd",5,"5B        ",1359,"TOWED/STORED VEH-14602.6",7000,38.49940254,-121.4627597
"h 20:10","1828 t",4,"4A        ",906,"211 PC ROBBERY- BUSINESS",1299,38.5605653,-121.4887384
"h 20:15","16th ave / c blvd",6,"          ",1064,"23220 VC DRINKING WHILE DRVING",5404,38.53789577,-121.44887
"h 20:16","704 northfield dr",1,"1C        ",447,"PROB VIOLA/FEL-MISD - I RPT",7000,38.60961727,-121.4803865
"h 20:22","3324 s st",3,"3C        ",861,"20002(A) HIT/RUN",5401,38.56181353,-121.466574
"h 20:30","1954 san juan rd",1,"1B        ",411,"10851(A)VC TAKE VEH W/O OWNER",2404,38.62718153,-121.5064178
"h 20:30","53 yuba river cir",4,"4C        ",1264,"594(B)(2)(A) VANDALISM/ -$400",2999,38.49849968,-121.5441011
"h 20:45","hh rd / h blvd",5,"5B        ",1359,"23152(A) VC DUI-ALCOHOL/DRUGS",5404,38.49601155,-121.4592772
"h kl;","4802 bandalin way",5,"5B        ",1621,"MISSING PERSON",7000,38.46807374,-121.4452487
"h kl;","7607 bellini way",6,"6C        ",1445,"594(B)(2)(A) VANDALISM/ -$400",2999,38.50646635,-121.4149108
"h kl;","6685 c blvd",6,"6C        ",1441,"484G(B) PC ACCESS CARD FRAUD",2605,38.50557133,-121.4331388
"h 21:04","aa rd / cabrillo way",6,"6B        ",1087,"20002(A) HIT/RUN",5401,38.52502344,-121.4353438
"h 21:05","bell ave / dry creek rd",2,"2A        ",235,"148(A)(1)PC RESIST PEACE OFFCR",4801,38.64744173,-121.4384217
"h 21:12","827 san juan rd",1,"1C        ",405,"BATTERY - I RPT",7000,38.62984691,-121.4835296
"h 21:19","3555 auburn blvd",2,"2A        ",509,"MISSING PERSON",7000,38.63862878,-121.3815598
"h 21:30","7565 greenhaven dr",4,"4C        ",1296,"459 PC  BURGLARY VEHICLE",2299,38.48259396,-121.5173976
"h 21:30","4530 78th st",6,"6C        ",1132,"10851(A)VC TAKE VEH W/O OWNER",2404,38.53381252,-121.4136728
"h 21:44","1 goff ct",2,"2A        ",231,"5150 WI DANGER SELF/OTHERS",7000,38.65008296,-121.4686236
"h 21:45","3912 60th st",6,"6B        ",1067,"459 PC  BURGLARY BUSINESS",2203,38.53907886,-121.4345579
"h 21:45","2589 beaumont st",2,"2B        ",563,"23152(A) VC DUI-ALCOHOL/DRUGS",5404,38.61446329,-121.4487821
"h 21:50","3921 temple ave",6,"6A        ",1051,"THREATS - I RPT",7000,38.53885224,-121.469623
"h 21:52","463 el s ave",2,"2B        ",563,"10851(A)VC TAKE VEH W/O OWNER",2404,38.61138219,-121.4563024
"h 21:57","2708 portola way",4,"4A        ",928,"459 PC  BURGLARY RESIDENCE",2204,38.54967957,-121.477487
"h f","2024 15th st",3,"3A        ",785,"10851(A)VC TAKE VEH W/O OWNER",2404,38.56664992,-121.4917691
"h f","373 mobley ave",2,"2A        ",501,"10851(A)VC TAKE VEH W/O OWNER",2404,38.63700441,-121.4592018
"h f","4425 jeffrey ave",4,"4B        ",958,"459 PC  BURGLARY VEHICLE",2299,38.53464567,-121.4805652
"h f","2240 gateway oaks dr",1,"1B        ",440,"459 PC  BURGLARY VEHICLE",2299,38.60643287,-121.5128115
"h f","285 arcade blvd",2,"2B        ",541,"459 PC  BURGLARY RESIDENCE",2204,38.62306819,-121.4596681
"h 22:05","22 caprice ct",5,"5A        ",1501,"484 PC PETTY THEFT",2399,38.47620226,-121.4982461
"h 22:15","1919 b way",2,"2C        ",620,"484 PC  PETTY THEFT/ OUTSIDE",2309,38.59803706,-121.4206574
"h 22:27","57 starlit cir",4,"4C        ",1265,"SAFEKEEPING - I RPT",7000,38.51027649,-121.5275585
"h 22:31","3555 auburn blvd",2,"2A        ",509,"MISSING PERSON",7000,38.63862878,-121.3815598
"h 22:31","w el s ave / northgate blvd",1,"1C        ",429,"11364 HS POSS DRUG PARAPH",3599,38.61124309,-121.4755625
"h 22:50","1814 19th st",3,"3A        ",776,"666 PC PETTY THEFT W/PRI CONV",2399,38.56796664,-121.4852542
"h 23:00","6000 lemon hill ave",6,"6B        ",1421,"594(B)(2)(A) VANDALISM/ -$400",2999,38.5149777,-121.4351262
"h 23:00","7611 river ranch way",4,"4C        ",1297,"594(B)(2)(A) VANDALISM/ -$400",2999,38.4802355,-121.5128862
"h 23:00","545 k st",3,"3M        ",742,"484 PC  PETTY THEFT/ OUTSIDE",2309,38.58052209,-121.4986248
"h 23:22","3309 1st ave",6,"6A        ",1012,"459 PC  BURGLARY RESIDENCE",2204,38.55463655,-121.4697609
"h 23:25","16th st / g st",3,"3A        ",726,"243(E)1 BATTERY NONCOHAB SPOUS",1315,38.58138778,-121.483793
"h 23:30","4925 15th ave",6,"6B        ",1064,"12020(A)1) PROHIBITED FIREARM",5212,38.53880039,-121.4479715
"h 23:30","2633 millcreek dr",1,"1B        ",434,"THREATS - I RPT",7000,38.61355621,-121.5019273
"h 23:40","501 w silver eagle rd",1,"1C        ",419,"CASUALTY REPORT",7000,38.63078873,-121.4737594
"h 23:43","detroit blvd / meadowview rd",5,"5A        ",1398,"11377(A)HS POSS AMPHETAMINES",3572,38.48151147,-121.4684313
"h 23:45","1180 35th ave",4,"4C        ",1227,"459 PC  BURGLARY BUSINESS",2203,38.52075518,-121.5130396
"f 0:00","5600 folsom blvd",3,"3C        ",855,"484J PC PUBLISH CARD INFO",2605,38.55792771,-121.43864
"f 0:00","1334 cannon st",2,"2B        ",564,"594(B)(2)(A) VANDALISM/ -$400",2999,38.61177605,-121.4364452
"f 0:00","response rd / river park dr",2,"2C        ",626,"459 PC  BURGLARY VEHICLE",2299,38.59683138,-121.4384528
"f 0:00","4120 deerbrook dr",5,"5B        ",1616,"594(B)(2)(A)VANDALISM GRAF-400",2999,38.47191051,-121.4581288
"f 0:00","6 waterfront ct",4,"4C        ",1284,"487(A) GRAND THEFT-CLOUT-UNLOC",2305,38.48850041,-121.5444584
"f 0:00","6890 sailboat way",4,"4C        ",1264,"459 PC  BURGLARY VEHICLE",2299,38.50191712,-121.5430904
"f 0:00","2500 seamist dr",1,"1B        ",444,"TOWED/STORED VEHICLE",7000,38.61228167,-121.4935963
"f 0:00","23 glentress ct",1,"1B        ",440,"459 PC  BURGLARY VEHICLE",2299,38.61223993,-121.5212308
"f 0:00","2301 river plaza dr",1,"1B        ",440,"487(A) PC GRAND THEFT",2303,38.60769565,-121.519298
"f 0:01","5831 annrud way",4,"4C        ",1227,"459 PC  BURGLARY VEHICLE",2299,38.52101974,-121.5080745
"f 0:01","140 eastbrook way",1,"1A        ",113,"487(A) GRAND THEFT-CLOUT-UNLOC",2305,38.67056705,-121.5187863
"f 0:01","254 rivertree way",4,"4C        ",1254,"459 PC  BURGLARY VEHICLE",2299,38.49926989,-121.553597
"f 0:01","4878 watseka way",1,"1A        ",123,"POSSIBLE FINANCIAL CRIME-I RPT",7000,38.66220298,-121.5254515
"f 0:07","1620 w el s ave",1,"1B        ",443,"ABC LICENSE VIO/INFO - I RPT",7000,38.61266409,-121.4988152
"f 0:23","meadowview rd / amherst st",5,"5A        ",1391,"11350(A)HS POSS CNTRL SUBST",3532,38.48131474,-121.5013123
"f 0:42","branch st / eleanor ave",2,"2B        ",553,"487(A) PC GRAND THEFT",2303,38.61655961,-121.4438554
"f 0:51","n 16th st / a st",3,"3A        ",707,"245(A)(1)AWDW/NO FIREARM/CIVIL",1315,38.58794604,-121.4809362
"f 0:58","chango cir / la casa way",1,"1A        ",102,"20002(A) HIT/RUN",5401,38.68189146,-121.5384257
"f 1:19","6220 belleau wood ln",4,"4C        ",1331,"459 PC  BURGLARY BUSINESS",2203,38.51275183,-121.5048812
"f 1:52","2604 evergreen st",2,"2B        ",564,"TRAFFIC-ACCIDENT-NON INJURY",5400,38.61323987,-121.4438778
"f 2:00","3250 w st",6,"6A        ",1001,"VANDALISM - I RPT",7000,38.55724607,-121.4693534
"f 2:00","1087 35th ave",4,"4C        ",1225,"594(B)(2)(A) VANDALISM/ -$400",2999,38.52280382,-121.5189888
"f 2:30","3735 san carlos way",6,"6A        ",1042,"459 PC  BURGLARY VEHICLE",2299,38.54045668,-121.4614752
"f 2:57","5152 mack rd",5,"5B        ",1621,"BURGLARY - I RPT",7000,38.47384217,-121.4399575
"f 3:00","1064 andy cir",2,"2A        ",224,"10851(A)VC TAKE VEH W/O OWNER",2404,38.64916432,-121.4420147
"f 3:11","deer meadow dr / deer run way",5,"5B        ",1616,"TOWED/STORED VEHICLE",7000,38.4741392,-121.4584996
"f 3:15","marysville blvd / rio linda blvd",2,"2A        ",204,"23152(A) VC DUI-ALCOHOL/DRUGS",5404,38.66207022,-121.4477449
"f 3:43","8th ave / san carlos way",6,"6A        ",1032,"CASUALTY REPORT",7000,38.54455719,-121.4616506
"f 5:14","6550 freeport blvd",4,"4C        ",1331,"496(A) RECEIVE STOLEN PROPERTY",2803,38.50832179,-121.5040418
"f 5:50","8th st / j st",3,"3M        ",732,"242 PC  BATTERY CIVILIAN",1313,38.58102199,-121.496127
"f 6:00","4033 t",6,"6A        ",1014,"MISSING PERSON",7000,38.54718282,-121.4599909
"f 6:00","3265 11th ave",6,"6A        ",1041,"459 PC  BURGLARY RESIDENCE",2204,38.54222569,-121.4717377
"f 6:30","1949 frienza ave",2,"2C        ",568,"459 PC  BURGLARY RESIDENCE",2204,38.6131004,-121.421018
"f 6:30","7804 center pkwy",5,"5B        ",1621,"484 PETTY THEFT/LICENSE PLATE",2399,38.47390639,-121.4379135
"f 6:45","730 dixieanne ave",2,"2C        ",603,"11350(A)HS POSS CNTRL SUBST",3532,38.60909032,-121.450115
"f 6:58","bruceville rd / hospital dr",5,"5C        ",1639,"TRAFFIC-ACCIDENT-NON INJURY",5400,38.46423037,-121.4175338
"f 7:00","424 howe ave",3,"3C        ",877,"487(A) PC GRAND THEFT",2303,38.5732988,-121.4135687
"f 7:30","3594 del sol way",1,"1B        ",404,"10851(A)VC TAKE VEH W/O OWNER",2404,38.63404292,-121.4897763
"f 7:30","24th st / meadowview rd",5,"5A        ",1396,"594(B)(2)(A) VANDALISM/ -$400",2999,38.48142831,-121.4803373
"f 7:40","14th ave / w railroad ave",6,"6C        ",1132,"TOWED/STORED VEH-14602.6",7000,38.5395643,-121.4134753
"f 8:00","2761 29th ave",4,"4B        ",969,"MISSING PERSON",7000,38.52700121,-121.4781774
"f 8:00","689 arcade blvd",2,"2B        ",543,"10851(A)VC TAKE VEH W/O OWNER",2404,38.62464848,-121.449463
"f 8:00","760 arcade blvd",2,"2B        ",543,"HIT AND RUN /SUSPECTS- I RPT",7000,38.62419251,-121.4488539
"f 8:00","6716 rancho grande way",6,"6C        ",1443,"DAMAGE - I RPT",7000,38.50569574,-121.4260718
"f 8:00","3149 parody way",1,"1C        ",416,"530.5 PC USE PERSONAL ID INFO",2604,38.62609952,-121.4861821
"f 8:00","2848 del paso blvd",2,"2B        ",564,"417(A)1) PC BRANDISH NON-GUN",5212,38.6180595,-121.4388561
"f 8:00","1528 los robles blvd",2,"2B        ",525,"484G(B) PC ACCESS CARD FRAUD",2605,38.62979979,-121.4318149
"f 8:00","2853 2nd ave",4,"4A        ",908,"487(D)GRAND THEFT FIREARM/ANIM",2399,38.5546595,-121.4766113
"f 8:00","236 1/2 el s ave",2,"2C        ",601,"NARCOTICS SUSP/EVID/ACT- I RPT",7000,38.61103972,-121.4605782
"f 8:30","12th ave / 43rd st",6,"6A        ",1053,"211 PC  ROBBERY UNSPECIFIED",1299,38.54118256,-121.4563931
"f 8:30","3585 starstone way",5,"5B        ",1399,"487(A) GRAND THEFT-INSIDE",2308,38.48863496,-121.4667537
"f 8:49","bradford dr / 21st ave",6,"6C        ",1132,"NARCOTICS SUSP/EVID/ACT- I RPT",7000,38.53196771,-121.4143068
"f 9:00","1071 35th ave",4,"4C        ",1225,"CASUALTY REPORT",7000,38.52289638,-121.5194566
"f 9:00","5695 c blvd",6,"6B        ",1401,"LOST PROPERTY - I RPT",7000,38.52328826,-121.4410516
"f 9:27","2875 branch st",2,"2B        ",553,"THREATS - I RPT",7000,38.61970536,-121.4441984
"f 9:38","t / 56th st",6,"6B        ",1019,"TOWED/STORED VEH-14602.6",7000,38.546706,-121.440543
"f 9:40","c blvd / 14th ave",6,"          ",1054,"TOWED/STORED VEHICLE",7000,38.53941555,-121.4497148
"f 9:45","4635 freeport blvd",4,"4B        ",966,"476 PC PASS FICTICIOUS CHECK",2501,38.53259694,-121.4941406
"f 9:45","c blvd / 13th ave",6,"6A        ",1054,"TOWED/STORED VEH-14602.6",7000,38.54031312,-121.4502184
"f 9:47","1515 t",4,"4A        ",905,"211 PC  ROBBERY-BANK",1211,38.56216655,-121.493193
"f 10:00","8686 w c blvd",5,"5C        ",1654,"653M(A) PC OBSCENE/THREAT CALL",5309,38.44093769,-121.4043096
"f 10:00","2231 j st",3,"3B        ",737,"653M(A) PC OBSCENE/THREAT CALL",5309,38.57586881,-121.4765362
"f 10:00","35 village green dr",2,"2A        ",238,"484E(A)PC THEFT OF CREDIT CARD",2605,38.645494,-121.4231533
"f 10:05","howe ave / fair oaks blvd",3,"3C        ",877,"THREATS - I RPT",7000,38.57486746,-121.4153398
"f 10:15","4400 e commerce way",1,"1A        ",305,"484 PC PETTY THEFT",2399,38.65148271,-121.5260796
"f 10:25","2689 grove ave",2,"2B        ",551,"10851 VC AUTO THEFT LOCATE",2404,38.61665653,-121.4596922
"f 10:30","w el s ave / gateway oaks dr",1,"1B        ",421,"459 PC  BURGLARY VEHICLE",2299,38.61437028,-121.5171426
"f 10:45","8358 la riviera dr",3,"3C        ",898,"459 PC  BURGLARY RESIDENCE",2204,38.55925109,-121.3971144
"f 10:56","marysville blvd / arcade blvd",2,"2B        ",537,"20002(A) HIT/RUN",5401,38.62541828,-121.433145
"f 11:00","7761 college town dr",3,"3C        ",888,"THREATS - I RPT",7000,38.5576326,-121.4145472
"f 11:15","1362 61st st",3,"3C        ",847,"459 PC  BURGLARY RESIDENCE",2204,38.55689825,-121.4308252
"f 11:29","5770 freeport blvd",4,"4C        ",985,"MISCELLANEOUS I RPT (ZMISC)",7000,38.52199137,-121.4990149
"f 11:42","1118 south ave",2,"2B        ",525,"MISCELLANEOUS I RPT (ZMISC)",7000,38.63259773,-121.44024
"f 11:57","4353 73rd st",6,"6C        ",1132,"11358 HS CULTIVATE MARIJUANA",3563,38.53481251,-121.4186604
"f c","6000 lemon hill ave",6,"6B        ",1421,"459 PC  BURGLARY VEHICLE",2299,38.5149777,-121.4351262
"f c","290 jessie ave",2,"2A        ",232,"459 PC  BURGLARY RESIDENCE",2204,38.64384893,-121.4613242
"f c","1417 r st",3,"3A        ",765,"484 PC   PETTY THEFT/INSIDE",2308,38.56987859,-121.4910186
"f c","664 bowles st",2,"2B        ",563,"MISSING PERSON LOCATE O/S ASSI",7000,38.61357719,-121.4518514
"f c","8174 elder creek rd",6,"6C        ",1446,"10851 VC AUTO THEFT LOCATE",2404,38.51048773,-121.406008
"f c","2525 n st",3,"3B        ",748,"484G(B) PC ACCESS CARD FRAUD",2605,38.57042066,-121.4740683
"f c","4451 gateway park blvd",1,"1A        ",306,"LOST PROPERTY - I RPT",7000,38.65407136,-121.5048798
"f 12:07","261 lampasas ave",2,"2B        ",551,"BATTERY - I RPT",7000,38.61533617,-121.4603742
"f 12:26","5303 h blvd",4,"4B        ",969,"11364 HS POSS DRUG PARAPH",3599,38.52718667,-121.4712477
"f 12:27","1631 claudia dr",4,"4C        ",985,"242 PC  BATTERY CIVILIAN",1313,38.52341067,-121.498935
"f 12:30","535 lampasas ave",2,"2B        ",552,"594(B)(1)PC  VANDALISM +$400",2999,38.61499077,-121.4534714
"f 12:45","1101 l st",3,"3M        ",744,"475(C) PASS FORGED NOTE",2506,38.57763638,-121.492387
"f 13:00","36th st / 3rd ave",6,"6A        ",1013,"653.22(A) LOITER PROSTITUTION",4099,38.55128541,-121.4671318
"f 13:00","h blvd / sutterville rd",4,"4B        ",937,"14601.1(A) VC LIC SUSP OTHER",5499,38.54106323,-121.47576
"f 13:00","5401 freeport blvd",4,"4B        ",976,"459 PC  BURGLARY VEHICLE",2299,38.52607558,-121.4960849
"f 13:08","4410 power inn rd",6,"6C        ",1133,"5150 WI DANGER SELF/OTHERS",7000,38.53499467,-121.4101636
"f 13:10","729 l st",3,"3M        ",742,"11378 HS POSS/SALE AMPHETAMINE",3571,38.57912112,-121.4972354
"f 13:15","1116 23rd st",3,"3B        ",747,"SAFEKEEPING - I RPT",7000,38.57396483,-121.4769139
"f 13:19","1701 b way",2,"2C        ",619,"484 PETTY THEFT-SHOPLIFT",2303,38.60027317,-121.4252477
"f 13:33","6606 aa rd",6,"6C        ",1403,"NON INJ HR/MAIL OUT REPORT",7000,38.52500301,-121.4239591
"f 13:40","aa rd / c blvd",6,"6B        ",1086,"653.22(A) LOITER PROSTITUTION",4099,38.52497346,-121.4425904
"f 13:45","7500 hospital dr",5,"5C        ",1639,"CASUALTY REPORT",7000,38.46337225,-121.4161718
"f 13:47","6879 14th ave",6,"6C        ",1121,"HARASSMENT - I RPT",7000,38.54146972,-121.4254625
"f 13:56","q st / 25th st",3,"3B        ",768,"TRAFFIC-ACCIDENT INJURY",5400,38.56717253,-121.4765615
"f 13:57","3743 2nd ave",6,"6A        ",1014,"273.6(A) PC VIO DV COURT ORDER",5007,38.55200185,-121.4641052
"f 14:00","431 rivergate way",4,"4C        ",1266,"459 PC  BURGLARY RESIDENCE",2204,38.49626332,-121.5458973
"f 14:00","2750 sutterville rd",4,"4B        ",958,"459 PC  BURGLARY VEHICLE",2299,38.53881527,-121.479014
"f 14:00","5789 palmera ln",1,"1A        ",103,"484 PETTY THEFT/LICENSE PLATE",2399,38.68031847,-121.5189411
"f 14:01","37th ave / 79th st",6,"6C        ",1405,"496(A) RECEIVE STOLEN PROPERTY",2803,38.51969967,-121.4117755
"f 14:09","marysville blvd / grand ave",2,"2A        ",506,"TOWED/STORED VEH-14602.6",7000,38.63647881,-121.4297591
"f 14:10","1814 19th st",3,"3A        ",776,"484 PC PETTY THEFT",2399,38.56796664,-121.4852542
"f 14:15","1924 silica ave",2,"2C        ",606,"10851 VC AUTO THEFT LOCATE",2404,38.60846273,-121.422165
"f 14:20","3550 marysville blvd",2,"2B        ",526,"FOUND PROPERTY - I RPT",7000,38.63228581,-121.4303283
"f 14:22","2500 new market dr",1,"1A        ",110,"CASUALTY REPORT",7000,38.66611003,-121.5327875
"f 14:27","k st / 7th st",3,"3M        ",742,"148(A)(1)PC RESIST PEACE OFFCR",4801,38.58026647,-121.4979339
"f 14:40","1896 b way",2,"2C        ",628,"484 PETTY THEFT-SHOPLIFT",2303,38.59664183,-121.423349
"f 14:44","1125 alhambra blvd",3,"3C        ",841,"CASUALTY REPORT",7000,38.570664,-121.465448
"f 14:45","4445 52nd st",6,"6B        ",1064,"10851(A)VC TAKE VEH W/O OWNER",2404,38.53331244,-121.44535
"f 14:51","3950 research dr",2,"2A        ",510,"5150 WI DANGER SELF/OTHERS",7000,38.63980996,-121.4578571
"f kl;lk;","2000 t",4,"4A        ",907,"602.1(A)TRES OBST BUSIN OPERAT",5707,38.55982551,-121.4866209
"f kl;lk;","k st / 30th st",3,"3C        ",841,"POSSIBLE STOLEN PROPERTY-I RPT",7000,38.57203045,-121.4670118
"f kl;lk;","416 santa ana ave",2,"2A        ",213,"MISSING PERSON",7000,38.65829164,-121.4558359
"f kl;lk;","6244 lemon hill ave",6,"6B        ",1421,"MISSING PERSON",7000,38.51496871,-121.4316103
"f kl;lk;","1501 strader ave",2,"2B        ",546,"484 PC   PETTY THEFT/INSIDE",2308,38.62488515,-121.4330582
"f kl;lk;","2200 irvin way",4,"4B        ",976,"459 PC  BURGLARY VEHICLE",2299,38.52815739,-121.4905296
"f kl;lk;","416 santa ana ave",2,"2A        ",213,"MISSING PERSON",7000,38.65829164,-121.4558359
"f kl;lk;","416 santa ana ave",2,"2A        ",213,"MISSING PERSON",7000,38.65829164,-121.4558359
"f 15:15","950 frienza ave",2,"2B        ",564,"459 PC  BURGLARY RESIDENCE",2204,38.61278526,-121.4447038
"f 15:21","e st / 30th st",3,"3C        ",811,"TRAFFIC-ACCIDENT-NON INJURY",5400,38.57858559,-121.4641608
"f 15:30","meadowview rd / amherst st",5,"5A        ",1391,"11360(A)HS SALE/TRANSP MARIJ",3560,38.48131474,-121.5013123
"f 15:30","4321 69th st",6,"6C        ",1131,"245(A)(1)AWDW/NO FIREARM/CIVIL",1315,38.53564837,-121.4232684
"f 15:30","3100 meadowview rd",5,"5A        ",1505,"MISSING PERSON",7000,38.48005429,-121.4722254
"f 15:40","1689 b way",2,"2C        ",619,"484J PC PUBLISH CARD INFO",2605,38.60154457,-121.42747
"f 15:42","11th st / t st",3,"3A        ",774,"TRAFFIC-ACCIDENT INJURY",5400,38.5689405,-121.4969049
"f 15:43","grand ave / lindsay ave",2,"2A        ",512,"TOWED/STORED VEHICLE",7000,38.63648582,-121.4540173
"f 15:45","dixieanne ave / cantalier st",2,"2C        ",603,"647(B) PC   PROSTITUTION",4004,38.60931329,-121.4519681
"f 15:50","aa rd / gilgunn way",4,"4C        ",964,"TRAFFIC-ACCIDENT INJURY",5400,38.52461457,-121.5043061
"f 15:53","2201 northview dr",1,"1C        ",447,"484 PC   PETTY THEFT/INSIDE",2308,38.60873292,-121.4809634
"f kl;kl;","419 vista nuevo ave",2,"2B        ",532,"484 PETTY THEFT/LICENSE PLATE",2399,38.62782124,-121.4561105
"f kl;kl;","5444 dry creek rd",2,"2A        ",205,"459 PC  BURGLARY VEHICLE",2299,38.6677344,-121.437323
"f kl;kl;","3510 martin luther king jr blvd",6,"6A        ",1041,"484 PETTY THEFT/LICENSE PLATE",2399,38.54276486,-121.4653703
"f kl;kl;","5351 47th ave",6,"6B        ",1421,"484 PETTY THEFT/LICENSE PLATE",2399,38.51178862,-121.4434098
"f kl;kl;","6975 casa del este way",6,"6C        ",1443,"SUSP PERS-NO CRIME - I RPT",7000,38.50844502,-121.4228765
"f kl;kl;","howe ave / american river dr",3,"3C        ",877,"NON INJ HR/MAIL OUT REPORT",7000,38.5695415,-121.409084
"f 16:08","shining star dr / la fresa ct",5,"5B        ",1602,"11379(A)HS SALE/TRAN CNTRL SUB",3599,38.48728104,-121.4561046
"f 16:09","3710 h blvd",4,"4B        ",958,"484 PETTY THEFT-SHOPLIFT",2303,38.54049185,-121.4763166
"f 16:17","2502 riverside blvd",4,"4A        ",904,"508 PC   EMBEZZLEMENT/EMPLOYEE",2799,38.56211513,-121.4990409
"f 16:30","100 cadillac dr",3,"3C        ",878,"10851(A)VC TAKE VEH W/O OWNER",2404,38.57227839,-121.4192296
"f 16:30","2270 fair oaks blvd",3,"3C        ",877,"484 PETTY THEFT CLOUT UNLOCKED",2305,38.57400282,-121.4116111
"f 16:34","stacia way / shielah way",4,"4B        ",966,"TOWED/STORED VEH-14602.6",7000,38.53118274,-121.4947589
"f 16:38","alhambra blvd / k st",3,"3C        ",841,"TRAFFIC-ACCIDENT INJURY",5400,38.57167833,-121.4656818
"f 16:45","545 k st",3,"3M        ",742,"459 PC  BURGLARY VEHICLE",2299,38.58052209,-121.4986248
"f 16:47","2506 35th st",6,"6A        ",1013,"12021(A)(1)PC FELON POSS FRARM",5212,38.55450173,-121.4673106
"f 16:52","3301 fong ranch rd",1,"1B        ",404,"GANG ACTIVITY - I RPT",7000,38.63020663,-121.4959999
"f 16:58","3641 truxel rd",1,"1A        ",337,"148.1(A)PC FALSE REPT OF BOMB",4803,38.63431541,-121.5057628
"f k","7465 rush river dr",4,"4C        ",1285,"459 PC  BURGLARY BUSINESS",2203,38.48541682,-121.5355101
"f k","6244 gloria dr",4,"4C        ",1255,"10851(A)VC TAKE VEH W/O OWNER",2404,38.51416166,-121.5188199
"f k","j st / 11th st",3,"3M        ",734,"9.04.050 A DRINKING IN PUBLIC",7399,38.57995276,-121.4921151
"f k","2920 del paso blvd",2,"2B        ",564,"484 PETTY THEFT/LICENSE PLATE",2399,38.61894976,-121.436147
"f k","4800 westlake pkwy",1,"1A        ",130,"459 PC  BURGLARY VEHICLE",2299,38.65798545,-121.541883
"f k","2901 k st",3,"3B        ",748,"459 PC  BURGLARY BUSINESS",2203,38.57275737,-121.4674436
"f k","center pkwy / jacinto ave",5,"5C        ",1654,"484 PC  PETTY THEFT/ OUTSIDE",2309,38.44520109,-121.4257964
"f 17:04","judah st / eldridge ave",2,"2B        ",556,"20002(A) HIT/RUN",5401,38.62295305,-121.4276866
"f 17:20","2813 azevedo dr",1,"1B        ",422,"459 PC  BURGLARY RESIDENCE",2204,38.61656909,-121.5072018
"f 17:25","freeport blvd / pocket rd",5,"5A        ",1391,"TRAFFIC-ACCIDENT INJURY",5400,38.48126775,-121.505075
"f 17:29","2936 connie dr",2,"2C        ",567,"11350(A)HS POSS CNTRL SUBST",3532,38.61953342,-121.4203217
"f 17:34","801 lampasas ave",2,"2B        ",563,"MISCELLANEOUS I RPT (ZMISC)",7000,38.61496628,-121.4483057
"f 17:36","watt ave / us 50 eb",3,"3C        ",1106,"TRAFFIC-ACCIDENT INJURY",5400,38.55863257,-121.3793225
"f 17:53","3661 truxel rd",1,"1A        ",337,"MISCELLANEOUS I RPT (ZMISC)",7000,38.63589608,-121.5055312
"f 17:54","651 i st",3,"3M        ",732,"GANG ACTIVITY - I RPT",7000,38.58314743,-121.4974099
"f z","2876 wiese way",1,"1C        ",426,"LOST PROPERTY - I RPT",7000,38.61896279,-121.4855545
"f 18:27","1921 oak bluff way",1,"1B        ",423,"CHILD WELFARE - I RPT",7000,38.62034607,-121.5049355
"f 18:32","4th ave / santa cruz way",6,"6A        ",1015,"TOWED/STORED VEH-14602.6",7000,38.54828207,-121.4601784
"f 18:35","4008 36th st",6,"6A        ",1051,"484 PC  PETTY THEFT/ OUTSIDE",2309,38.53826519,-121.4679562
"f 18:45","6854 buena terra way",4,"4C        ",1279,"MISSING PERSON",7000,38.5012492,-121.5074769
"f 18:48","hwy 99 sb / 12th ave",4,"4B        ",937,"245(A)(1)AWDW/NO FIREARM/CIVIL",1315,38.54115653,-121.4739308
"f 18:50","6460 valley hi dr",5,"5C        ",1635,"417(A)2) PC BRANDISH FIREARM",5212,38.46639439,-121.4269149
